quarter_end,gdp_raw,inflation,interest_rate,fdi_pct_gdp,investment_pct_gdp,export_pct_gdp,unemployment_rate,gov_spending_pct_gdp,gdp_growth,log_gdp,gdp_qoq_pct_recalc,gdp_yoy_pct_recalc,inflation_lag1,inflation_lag2,interest_rate_lag1,interest_rate_lag2,log_gdp_diff1,log_gdp_diff4,inflation_scaled,interest_rate_scaled,fdi_pct_gdp_scaled,investment_pct_gdp_scaled,export_pct_gdp_scaled,unemployment_rate_scaled,gov_spending_pct_gdp_scaled,log_gdp_raw,log_fdi_pct_gdp,log_investment_pct_gdp,log_export_pct_gdp,log_gov_spending_pct_gdp,log_gdp_growth,log_log_gdp,real_interest_rate,quarter,topic,n_comments,n_unique_authors,like_sum,like_mean,avg_sentiment,median_sentiment,std_sentiment,positive_ratio,negative_ratio,neutral_ratio,net_sentiment,weighted_sentiment_like,p10_sentiment,p90_sentiment,was_missing_period,gdp_raw_lag1,gdp_raw_lag4,gdp_raw_diff1,gdp_raw_diff4,gdp_raw_qoq_pct,gdp_raw_yoy_pct,inflation_lag4,inflation_diff1,inflation_diff4,interest_rate_lag4,interest_rate_diff1,interest_rate_diff4,interest_rate_qoq_pct,interest_rate_yoy_pct,fdi_pct_gdp_lag1,fdi_pct_gdp_lag4,fdi_pct_gdp_diff1,fdi_pct_gdp_diff4,fdi_pct_gdp_qoq_pct,fdi_pct_gdp_yoy_pct,investment_pct_gdp_lag1,investment_pct_gdp_lag4,investment_pct_gdp_diff1,investment_pct_gdp_diff4,investment_pct_gdp_qoq_pct,investment_pct_gdp_yoy_pct,export_pct_gdp_lag1,export_pct_gdp_lag4,export_pct_gdp_diff1,export_pct_gdp_diff4,export_pct_gdp_qoq_pct,export_pct_gdp_yoy_pct,unemployment_rate_lag1,unemployment_rate_lag4,unemployment_rate_diff1,unemployment_rate_diff4,unemployment_rate_qoq_pct,unemployment_rate_yoy_pct,gov_spending_pct_gdp_lag1,gov_spending_pct_gdp_lag4,gov_spending_pct_gdp_diff1,gov_spending_pct_gdp_diff4,gov_spending_pct_gdp_qoq_pct,gov_spending_pct_gdp_yoy_pct,gdp_growth_lag1,gdp_growth_lag4,gdp_growth_diff1,gdp_growth_diff4,gdp_growth_qoq_pct,gdp_growth_yoy_pct,log_gdp_lag1,log_gdp_lag4,log_gdp_qoq_pct,log_gdp_yoy_pct,gdp_qoq_pct_recalc_lag1,gdp_qoq_pct_recalc_lag4,gdp_qoq_pct_recalc_diff1,gdp_qoq_pct_recalc_diff4,gdp_qoq_pct_recalc_qoq_pct,gdp_qoq_pct_recalc_yoy_pct,log_gdp_qoq_pct_recalc,gdp_yoy_pct_recalc_lag1,gdp_yoy_pct_recalc_lag4,gdp_yoy_pct_recalc_diff1,gdp_yoy_pct_recalc_diff4,gdp_yoy_pct_recalc_qoq_pct,gdp_yoy_pct_recalc_yoy_pct,log_gdp_yoy_pct_recalc,inflation_lag1_lag1,inflation_lag1_lag4,inflation_lag1_diff1,inflation_lag1_diff4,inflation_lag2_lag1,inflation_lag2_lag4,inflation_lag2_diff1,inflation_lag2_diff4,interest_rate_lag1_lag1,interest_rate_lag1_lag4,interest_rate_lag1_diff1,interest_rate_lag1_diff4,interest_rate_lag2_lag1,interest_rate_lag2_lag4,interest_rate_lag2_diff1,interest_rate_lag2_diff4,interest_rate_lag2_qoq_pct,interest_rate_lag2_yoy_pct,log_gdp_diff1_lag1,log_gdp_diff1_lag4,log_gdp_diff1_diff1,log_gdp_diff1_diff4,log_gdp_diff4_lag1,log_gdp_diff4_lag4,log_gdp_diff4_diff1,log_gdp_diff4_diff4,inflation_scaled_lag1,inflation_scaled_lag4,inflation_scaled_diff1,inflation_scaled_diff4,interest_rate_scaled_lag1,interest_rate_scaled_lag4,interest_rate_scaled_diff1,interest_rate_scaled_diff4,fdi_pct_gdp_scaled_lag1,fdi_pct_gdp_scaled_lag4,fdi_pct_gdp_scaled_diff1,fdi_pct_gdp_scaled_diff4,investment_pct_gdp_scaled_lag1,investment_pct_gdp_scaled_lag4,investment_pct_gdp_scaled_diff1,investment_pct_gdp_scaled_diff4,export_pct_gdp_scaled_lag1,export_pct_gdp_scaled_lag4,export_pct_gdp_scaled_diff1,export_pct_gdp_scaled_diff4,unemployment_rate_scaled_lag1,unemployment_rate_scaled_lag4,unemployment_rate_scaled_diff1,unemployment_rate_scaled_diff4,gov_spending_pct_gdp_scaled_lag1,gov_spending_pct_gdp_scaled_lag4,gov_spending_pct_gdp_scaled_diff1,gov_spending_pct_gdp_scaled_diff4,log_gdp_raw_lag1,log_gdp_raw_lag4,log_gdp_raw_diff1,log_gdp_raw_diff4,log_gdp_raw_qoq_pct,log_gdp_raw_yoy_pct,log_log_gdp_raw,log_fdi_pct_gdp_lag1,log_fdi_pct_gdp_lag4,log_fdi_pct_gdp_diff1,log_fdi_pct_gdp_diff4,log_fdi_pct_gdp_qoq_pct,log_fdi_pct_gdp_yoy_pct,log_log_fdi_pct_gdp,log_investment_pct_gdp_lag1,log_investment_pct_gdp_lag4,log_investment_pct_gdp_diff1,log_investment_pct_gdp_diff4,log_investment_pct_gdp_qoq_pct,log_investment_pct_gdp_yoy_pct,log_log_investment_pct_gdp,log_export_pct_gdp_lag1,log_export_pct_gdp_lag4,log_export_pct_gdp_diff1,log_export_pct_gdp_diff4,log_export_pct_gdp_qoq_pct,log_export_pct_gdp_yoy_pct,log_log_export_pct_gdp,log_gov_spending_pct_gdp_lag1,log_gov_spending_pct_gdp_lag4,log_gov_spending_pct_gdp_diff1,log_gov_spending_pct_gdp_diff4,log_gov_spending_pct_gdp_qoq_pct,log_gov_spending_pct_gdp_yoy_pct,log_log_gov_spending_pct_gdp,log_gdp_growth_lag1,log_gdp_growth_lag4,log_gdp_growth_diff1,log_gdp_growth_diff4,log_gdp_growth_qoq_pct,log_gdp_growth_yoy_pct,log_log_gdp_growth,log_log_gdp_lag1,log_log_gdp_lag4,log_log_gdp_diff1,log_log_gdp_diff4,log_log_gdp_qoq_pct,log_log_gdp_yoy_pct,log_log_log_gdp,real_interest_rate_lag1,real_interest_rate_lag4,real_interest_rate_diff1,real_interest_rate_diff4,n_comments_lag1,n_comments_lag4,n_comments_diff1,n_comments_diff4,n_comments_qoq_pct,n_comments_yoy_pct,n_unique_authors_lag1,n_unique_authors_lag4,n_unique_authors_diff1,n_unique_authors_diff4,n_unique_authors_qoq_pct,n_unique_authors_yoy_pct,like_sum_lag1,like_sum_lag4,like_sum_diff1,like_sum_diff4,like_mean_lag1,like_mean_lag4,like_mean_diff1,like_mean_diff4,avg_sentiment_lag1,avg_sentiment_lag4,avg_sentiment_diff1,avg_sentiment_diff4,median_sentiment_lag1,median_sentiment_lag4,median_sentiment_diff1,median_sentiment_diff4,std_sentiment_lag1,std_sentiment_lag4,std_sentiment_diff1,std_sentiment_diff4,positive_ratio_lag1,positive_ratio_lag4,positive_ratio_diff1,positive_ratio_diff4,negative_ratio_lag1,negative_ratio_lag4,negative_ratio_diff1,negative_ratio_diff4,neutral_ratio_lag1,neutral_ratio_lag4,neutral_ratio_diff1,neutral_ratio_diff4,neutral_ratio_qoq_pct,neutral_ratio_yoy_pct,net_sentiment_lag1,net_sentiment_lag4,net_sentiment_diff1,net_sentiment_diff4,weighted_sentiment_like_lag1,weighted_sentiment_like_lag4,weighted_sentiment_like_diff1,weighted_sentiment_like_diff4,p10_sentiment_lag1,p10_sentiment_lag4,p10_sentiment_diff1,p10_sentiment_diff4,p90_sentiment_lag1,p90_sentiment_lag4,p90_sentiment_diff1,p90_sentiment_diff4,z_gdp_raw,z_inflation,z_interest_rate,z_fdi_pct_gdp,z_investment_pct_gdp,z_export_pct_gdp,z_unemployment_rate,z_gov_spending_pct_gdp,z_gdp_growth,z_log_gdp,z_gdp_qoq_pct_recalc,z_gdp_yoy_pct_recalc,z_inflation_lag1,z_inflation_lag2,z_interest_rate_lag1,z_interest_rate_lag2,z_log_gdp_diff1,z_log_gdp_diff4,z_inflation_scaled,z_interest_rate_scaled,z_fdi_pct_gdp_scaled,z_investment_pct_gdp_scaled,z_export_pct_gdp_scaled,z_unemployment_rate_scaled,z_gov_spending_pct_gdp_scaled,z_log_gdp_raw,z_log_fdi_pct_gdp,z_log_investment_pct_gdp,z_log_export_pct_gdp,z_log_gov_spending_pct_gdp,z_log_gdp_growth,z_log_log_gdp,z_real_interest_rate,z_n_comments,z_n_unique_authors,z_like_sum,z_like_mean,z_avg_sentiment,z_median_sentiment,z_std_sentiment,z_positive_ratio,z_negative_ratio,z_neutral_ratio,z_net_sentiment,z_weighted_sentiment_like,z_p10_sentiment,z_p90_sentiment,z_gdp_raw_lag1,z_gdp_raw_lag4,z_gdp_raw_diff1,z_gdp_raw_diff4,z_gdp_raw_qoq_pct,z_gdp_raw_yoy_pct,z_inflation_lag4,z_inflation_diff1,z_inflation_diff4,z_interest_rate_lag4,z_interest_rate_diff1,z_interest_rate_diff4,z_interest_rate_qoq_pct,z_interest_rate_yoy_pct,z_fdi_pct_gdp_lag1,z_fdi_pct_gdp_lag4,z_fdi_pct_gdp_diff1,z_fdi_pct_gdp_diff4,z_fdi_pct_gdp_qoq_pct,z_fdi_pct_gdp_yoy_pct,z_investment_pct_gdp_lag1,z_investment_pct_gdp_lag4,z_investment_pct_gdp_diff1,z_investment_pct_gdp_diff4,z_investment_pct_gdp_qoq_pct,z_investment_pct_gdp_yoy_pct,z_export_pct_gdp_lag1,z_export_pct_gdp_lag4,z_export_pct_gdp_diff1,z_export_pct_gdp_diff4,z_export_pct_gdp_qoq_pct,z_export_pct_gdp_yoy_pct,z_unemployment_rate_lag1,z_unemployment_rate_lag4,z_unemployment_rate_diff1,z_unemployment_rate_diff4,z_unemployment_rate_qoq_pct,z_unemployment_rate_yoy_pct,z_gov_spending_pct_gdp_lag1,z_gov_spending_pct_gdp_lag4,z_gov_spending_pct_gdp_diff1,z_gov_spending_pct_gdp_diff4,z_gov_spending_pct_gdp_qoq_pct,z_gov_spending_pct_gdp_yoy_pct,z_gdp_growth_lag1,z_gdp_growth_lag4,z_gdp_growth_diff1,z_gdp_growth_diff4,z_gdp_growth_qoq_pct,z_gdp_growth_yoy_pct,z_log_gdp_lag1,z_log_gdp_lag4,z_log_gdp_qoq_pct,z_log_gdp_yoy_pct,z_gdp_qoq_pct_recalc_lag1,z_gdp_qoq_pct_recalc_lag4,z_gdp_qoq_pct_recalc_diff1,z_gdp_qoq_pct_recalc_diff4,z_gdp_qoq_pct_recalc_qoq_pct,z_gdp_qoq_pct_recalc_yoy_pct,z_log_gdp_qoq_pct_recalc,z_gdp_yoy_pct_recalc_lag1,z_gdp_yoy_pct_recalc_lag4,z_gdp_yoy_pct_recalc_diff1,z_gdp_yoy_pct_recalc_diff4,z_gdp_yoy_pct_recalc_qoq_pct,z_gdp_yoy_pct_recalc_yoy_pct,z_log_gdp_yoy_pct_recalc,z_inflation_lag1_lag1,z_inflation_lag1_lag4,z_inflation_lag1_diff1,z_inflation_lag1_diff4,z_inflation_lag2_lag1,z_inflation_lag2_lag4,z_inflation_lag2_diff1,z_inflation_lag2_diff4,z_interest_rate_lag1_lag1,z_interest_rate_lag1_lag4,z_interest_rate_lag1_diff1,z_interest_rate_lag1_diff4,z_interest_rate_lag2_lag1,z_interest_rate_lag2_lag4,z_interest_rate_lag2_diff1,z_interest_rate_lag2_diff4,z_interest_rate_lag2_qoq_pct,z_interest_rate_lag2_yoy_pct,z_log_gdp_diff1_lag1,z_log_gdp_diff1_lag4,z_log_gdp_diff1_diff1,z_log_gdp_diff1_diff4,z_log_gdp_diff4_lag1,z_log_gdp_diff4_lag4,z_log_gdp_diff4_diff1,z_log_gdp_diff4_diff4,z_inflation_scaled_lag1,z_inflation_scaled_lag4,z_inflation_scaled_diff1,z_inflation_scaled_diff4,z_interest_rate_scaled_lag1,z_interest_rate_scaled_lag4,z_interest_rate_scaled_diff1,z_interest_rate_scaled_diff4,z_fdi_pct_gdp_scaled_lag1,z_fdi_pct_gdp_scaled_lag4,z_fdi_pct_gdp_scaled_diff1,z_fdi_pct_gdp_scaled_diff4,z_investment_pct_gdp_scaled_lag1,z_investment_pct_gdp_scaled_lag4,z_investment_pct_gdp_scaled_diff1,z_investment_pct_gdp_scaled_diff4,z_export_pct_gdp_scaled_lag1,z_export_pct_gdp_scaled_lag4,z_export_pct_gdp_scaled_diff1,z_export_pct_gdp_scaled_diff4,z_unemployment_rate_scaled_lag1,z_unemployment_rate_scaled_lag4,z_unemployment_rate_scaled_diff1,z_unemployment_rate_scaled_diff4,z_gov_spending_pct_gdp_scaled_lag1,z_gov_spending_pct_gdp_scaled_lag4,z_gov_spending_pct_gdp_scaled_diff1,z_gov_spending_pct_gdp_scaled_diff4,z_log_gdp_raw_lag1,z_log_gdp_raw_lag4,z_log_gdp_raw_diff1,z_log_gdp_raw_diff4,z_log_gdp_raw_qoq_pct,z_log_gdp_raw_yoy_pct,z_log_log_gdp_raw,z_log_fdi_pct_gdp_lag1,z_log_fdi_pct_gdp_lag4,z_log_fdi_pct_gdp_diff1,z_log_fdi_pct_gdp_diff4,z_log_fdi_pct_gdp_qoq_pct,z_log_fdi_pct_gdp_yoy_pct,z_log_log_fdi_pct_gdp,z_log_investment_pct_gdp_lag1,z_log_investment_pct_gdp_lag4,z_log_investment_pct_gdp_diff1,z_log_investment_pct_gdp_diff4,z_log_investment_pct_gdp_qoq_pct,z_log_investment_pct_gdp_yoy_pct,z_log_log_investment_pct_gdp,z_log_export_pct_gdp_lag1,z_log_export_pct_gdp_lag4,z_log_export_pct_gdp_diff1,z_log_export_pct_gdp_diff4,z_log_export_pct_gdp_qoq_pct,z_log_export_pct_gdp_yoy_pct,z_log_log_export_pct_gdp,z_log_gov_spending_pct_gdp_lag1,z_log_gov_spending_pct_gdp_lag4,z_log_gov_spending_pct_gdp_diff1,z_log_gov_spending_pct_gdp_diff4,z_log_gov_spending_pct_gdp_qoq_pct,z_log_gov_spending_pct_gdp_yoy_pct,z_log_log_gov_spending_pct_gdp,z_log_gdp_growth_lag1,z_log_gdp_growth_lag4,z_log_gdp_growth_diff1,z_log_gdp_growth_diff4,z_log_gdp_growth_qoq_pct,z_log_gdp_growth_yoy_pct,z_log_log_gdp_growth,z_log_log_gdp_lag1,z_log_log_gdp_lag4,z_log_log_gdp_diff1,z_log_log_gdp_diff4,z_log_log_gdp_qoq_pct,z_log_log_gdp_yoy_pct,z_log_log_log_gdp,z_real_interest_rate_lag1,z_real_interest_rate_lag4,z_real_interest_rate_diff1,z_real_interest_rate_diff4,z_n_comments_lag1,z_n_comments_lag4,z_n_comments_diff1,z_n_comments_diff4,z_n_comments_qoq_pct,z_n_comments_yoy_pct,z_n_unique_authors_lag1,z_n_unique_authors_lag4,z_n_unique_authors_diff1,z_n_unique_authors_diff4,z_n_unique_authors_qoq_pct,z_n_unique_authors_yoy_pct,z_like_sum_lag1,z_like_sum_lag4,z_like_sum_diff1,z_like_sum_diff4,z_like_mean_lag1,z_like_mean_lag4,z_like_mean_diff1,z_like_mean_diff4,z_avg_sentiment_lag1,z_avg_sentiment_lag4,z_avg_sentiment_diff1,z_avg_sentiment_diff4,z_median_sentiment_lag1,z_median_sentiment_lag4,z_median_sentiment_diff1,z_median_sentiment_diff4,z_std_sentiment_lag1,z_std_sentiment_lag4,z_std_sentiment_diff1,z_std_sentiment_diff4,z_positive_ratio_lag1,z_positive_ratio_lag4,z_positive_ratio_diff1,z_positive_ratio_diff4,z_negative_ratio_lag1,z_negative_ratio_lag4,z_negative_ratio_diff1,z_negative_ratio_diff4,z_neutral_ratio_lag1,z_neutral_ratio_lag4,z_neutral_ratio_diff1,z_neutral_ratio_diff4,z_neutral_ratio_qoq_pct,z_neutral_ratio_yoy_pct,z_net_sentiment_lag1,z_net_sentiment_lag4,z_net_sentiment_diff1,z_net_sentiment_diff4,z_weighted_sentiment_like_lag1,z_weighted_sentiment_like_lag4,z_weighted_sentiment_like_diff1,z_weighted_sentiment_like_diff4,z_p10_sentiment_lag1,z_p10_sentiment_lag4,z_p10_sentiment_diff1,z_p10_sentiment_diff4,z_p90_sentiment_lag1,z_p90_sentiment_lag4,z_p90_sentiment_diff1,z_p90_sentiment_diff4
1995-06-30,21.703,7.527,24.37,8.864,27.381,34.799,1.949,8.228,9.491,3.0774504998388488,4.506289453071011,16.11758743030918,,7.527,,24.37,,,0.4291314301785313,3.912711424233673,2.1635003482958877,-1.7434103419812377,-2.101290309509135,0.1976689304149921,-0.0091353499009271,3.0774504998388488,2.1819981300049283,3.30984934220285,3.5495886507353687,2.1075429717907106,2.250343981148355,1.1241014944105905,16.843,,,3758.0,2566.0,11827.0,3.147152740819585,0.02955941990420436,0.0,0.19927186892105125,0.09047365620010644,0.03565726450239489,0.8738690792974987,0.054816391697711554,0.026494116137311518,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5054740772019244,,,,,,,2.7799110627456534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1241014944105905,,,,,,,0.7802410304008548,,,,,,,1.1969026724022886,,,,,,,1.2668317237412354,,,,,,,0.7455228006222818,,,,,,,0.8110830850416745,,,,,,,0.11698404491324277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0832844343050796,0.4471533104612073,3.962471968382646,2.2064381776010813,-1.7123697475336475,-2.097158847432109,0.22386523602514385,-0.021218918179821338,2.1068077019010536,-1.6383833283067826,1.0228385759832563,0.6837063844874762,0.0,0.4349697697767298,0.0,3.5001687792596097,-1.9952356511751332e-16,-2.3239571901568354e-16,0.44715331046120743,3.9624719683826464,2.20643817760108,-1.7123697475336463,-2.0971588474321075,0.22386523602514397,-0.021218918179820696,-1.6383833283067826,2.094512638612001,-1.8379262798858822,-2.6372851211218786,0.08998273947276837,1.6056227539464316,-1.8128334716243844,2.951145665658102,0.506028225727895,0.5010024818290822,0.5144890444247018,0.4781581628307556,-0.1666317370386375,0.0,-0.1889669528513745,-0.2559932023720077,-0.26129911737899847,0.26164114425053503,-0.06180021290864021,0.003611709401497933,0.2950089791437155,-0.362925752028802,-1.834195740500287e-16,0.0,0.0,0.0,-1.9199815122874264e-16,-2.0151012525930422e-16,0.0,0.0,-7.154475009750609e-18,-5.264545728422039e-16,-2.351087541466854e-17,0.0,0.0,-1.2296992487393955e-17,-5.271157032066317e-16,0.0,0.0,-2.5589459578665578e-17,0.0,0.0,-2.5443361464939662e-15,0.0,8.093493640302131e-18,-9.71779338228435e-18,0.0,1.0248439623956447e-17,-8.962277212136004e-16,0.0,0.0,-6.695071624409115e-17,1.0777353171496885e-16,0.0,-5.054577988295338e-16,5.090341707678374e-16,1.819711482339119e-17,5.863827097548828e-18,-2.474509160578239e-17,1.0369519096609601e-17,9.941111206298862e-16,0.0,-3.842207832747273e-18,0.0,-6.990363894798775e-18,1.4755463194053095e-17,6.574757953255462e-16,0.0,-1.9751946434679897e-18,-6.2743738405535455e-18,-4.817212954266555e-18,0.0,8.516388620418956e-16,8.732495948036804e-16,0.0,2.3447679171271223e-16,2.534791976697207e-16,0.0,1.9263295068534312e-17,-6.586022676379037e-18,0.0,-5.280833669860824e-17,1.0734054132337316,0.0,2.6232540685035357e-16,0.0,0.0,-1.5729307118883406e-17,0.0,0.8627256862042619,0.0,4.04150228258174e-16,0.0,-3.577244835483071e-18,0.0,0.0,-8.085924928750492e-18,-1.0720554166458924e-17,0.0,5.26641363117373e-16,0.0,0.0,4.707945965235565e-16,0.0,0.0,-2.842557176172922e-17,0.0,0.0,2.0133484055035645e-16,-2.072814827044674e-16,-5.1671846074561446e-18,0.0,0.0,2.388829512100228e-16,0.0,7.558877859676796e-18,1.760586074264323e-18,-5.263649817331002e-18,0.0,7.995851779238377e-18,0.0,-3.458536479399124e-18,0.0,2.4780266978630953e-17,-3.513011230961935e-18,-4.277663540309334e-18,-1.916307218272459e-17,0.0,-3.484874000097052e-18,5.76422746566788e-19,0.0,0.0,0.0,1.6321865139620124e-17,0.0,0.0,0.0,7.159777273141922e-18,-2.4206795335842983e-17,0.0,-1.760536052911535e-18,3.2765082436412442e-18,0.0,-1.6932719780120703e-17,8.516388620418956e-16,8.732495948036804e-16,-1.9952356511751332e-16,-2.3239571901568354e-16,-2.0602539572006803e-16,0.0,-1.8128334716243844,7.91548196752e-16,7.947177918718937e-16,0.0,-1.9489860397571722e-17,-1.3332642826531054e-17,1.452242939704726e-17,2.003702567297029,-5.192170525697156e-15,5.256537937741114e-15,0.0,0.0,0.0,0.0,-1.8751275742816382,-3.651391942348996e-15,-3.747851666034594e-15,1.082699993502632e-16,0.0,0.0,0.0,-2.792320815335411,1.9454446921391406e-15,0.0,7.452265254761032e-18,-1.3541943079750913e-17,3.598234115745582e-18,1.6496716876194745e-17,0.14221128880901976,-9.257899005399787e-16,-9.515038203311432e-16,1.931443226567157e-18,-8.306644507069048e-19,0.0,0.0,1.2978919611718933,0.0,0.0,0.0,0.0,0.0,0.0,-1.9514930789381209,0.0,0.0,0.0,2.020703423763975e-17,-3.240482665233853e-16,0.0,-7.499431316178263e-18,0.0,0.0,0.0,0.0,0.0,-9.755055543911564e-18,2.7226283019153138e-17,0.0,1.4785616844469773e-17,0.0,0.0,-1.339310590423362e-17,2.7367424298028968e-17,-4.0821233422813314e-16,0.0,6.37337722561061e-18,2.0820662041501808e-17,4.0829400688054465e-16,-2.2195406851952272e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.025162452285516e-16,3.417320119307871e-16,0.0,1.9536948054489172e-17,-1.8958931388287444e-16,0.0,-1.0220320230933435e-17,-3.1748467201857296e-17,1.016961526515882e-16,0.0,-4.923878245656797e-18,0.0,0.0,-9.532991273655746e-16,-1.0702907222086265e-17,0.0,-2.884593446336057e-18,5.847660381114219e-17,-3.0519905951758846e-16,0.0,3.5891958010708476e-18,-6.6161610008216765e-18,-1.163330274535721e-16,0.0,-5.927312881096203e-19,-2.3233729485159664e-18,8.760150157304199e-17,2.6242860799002943e-17,0.0,3.169506038501264e-17,6.699936692522843e-17,0.0,-9.68275454740011e-18,-2.8005392943210445e-17
