model,target,horizon,n_forecasts,RMSE,MAE,MAPE,Bias,Directional_Accuracy_pct,Coverage80_pct,Coverage95_pct,AvgWidth80,AvgWidth95
final_macro_baseline,gdp_qoq_pct_recalc,1,6,0.2967191332966858,0.22623314526081562,11.160629201393537,-0.054119684298924255,33.33333333333333,100.0,100.0,2.402726082840418,3.6746524398189195
final_macro_baseline,gdp_qoq_pct_recalc,2,6,0.28008479964932415,0.23803684259263191,10.107305864868533,-0.12222647056578122,66.66666666666666,100.0,100.0,3.1583488406914486,4.830277723345843
final_macro_baseline,gdp_qoq_pct_recalc,4,6,0.09231956849017145,0.0786908604774444,3.512307824953554,-0.008741368155259796,100.0,100.0,100.0,3.787028729380333,5.791760641991599
